PCname,User,Category,Type,CategoryString,EventCode,EventIdentifier,EventType,Logfile,RecordNumber,Date_local,Date_universal_microsecond
"My PC","None","0","Error","None","3","-1073676285","1","System","25208","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","25207","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25182","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","25131","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","25118","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25115","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25114","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25113","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25112","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25111","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25110","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25109","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25108","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25107","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25106","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25105","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25104","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25103","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25102","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25101","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25100","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25099","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25098","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25097","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25096","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25095","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25094","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25093","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25092","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25091","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25090","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25089","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","25088","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25084","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25070","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","25061","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","25015","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","25014","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","25013","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","24988","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","24938","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","24937","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","24925","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","24860","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","24859","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","24858","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","24828","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","24768","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","24767","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","24753","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","24745","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","24728","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","24699","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","24669","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","24652","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","24612","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","24525","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","3","-1073676285","1","System","24524","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","6","-1073676282","1","System","24523","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","12","-1073479668","1","System","24498","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7000","-1073734824","1","System","24448","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7038","-1073734786","1","System","24447","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","7031","-1073734793","1","System","24434","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24431","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24430","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24429","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24428","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24427","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24426","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24425","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24424","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24423","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24422","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24421","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24420","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24419","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24418","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24417","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24416","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24415","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24414","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24413","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24412","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24411","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24410","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24409","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24408","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24407","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24406","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24404","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24403","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24402","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24401","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24400","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24399","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24398","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24397","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24396","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24395","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24394","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24393","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24392","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24391","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","10010","10010","1","System","24390","2020-12-12 20:52:57.426928","1607802777.426928"
